"redcross/arcdata";"0.908675799086758";"2";"1";"0.057125061173644166";"14.177777777777777";"1";"0.12222222222222222";"20947";"84772";"active";"23";"0";"90"
"publiclab/plots2";"0.9042016806722689";"47";"1";"0.04908018909683245";"56.06122448979592";"1";"2.9693877551020407";"25224";"107414";"active";"631";"0";"90"
"wojdyr/xylib";"1";"1";"1";"0.153083079697892";"3.0714285714285716";"1";"0";"5828";"15026";"active";"36";"0";"65"
"krishauser/KrisLibrary";"0.9864406779661017";"2";"1";"0.15537095969738834";"10.9";"1";"0";"161492";"382720";"active";"43";"0";"85"
"netresearch/t3x-contexts_geolocation";"0.6923076923076923";"2";"1";"0.27797998180163785";"0.8536585365853658";"1";"0";"747";"3174";"dormant";"0";"0";"65"
"modeset/teaspoon";"0.0196078431372549";"2";"1";"0.2263207323870534";"13.755813953488373";"0";"0.2441860465116279";"90584";"202656";"dormant";"1450";"0";"0"
"netresearch/t3x-contexts_wurfl";"0.9482758620689655";"2";"1";"0.33608008716970855";"0.9397590361445783";"1";"0";"8890";"19498";"dormant";"0";"0";"65"
"kurudrive/biz-vektor";"0.8469387755102041";"3";"1";"0.1326240203161259";"18.5";"1";"0.15625";"12894";"79240";"dormant";"18";"0";"90"
"Netflix/ice";"0.9333333333333333";"14";"1";"0.17260882016036655";"3.391891891891892";"0";"0.14864864864864866";"5600";"23114";"dormant";"2746";"0";"0"
"clun/ff4j";"0.8711484593837535";"5";"1";"0.3488221289683091";"12.215909090909092";"0";"0.18181818181818182";"45285";"140588";"active";"851";"0";"0"
"gini/dropwizard-gelf";"0.5555555555555556";"5";"1";"0.11731207289293849";"2.4479166666666665";"1";"0.020833333333333332";"939";"3100";"active";"51";"0";"65"
"propertyshelf/plone.mls.listing";"0.65";"1";"1";"0.2475362768681617";"8.87962962962963";"0";"0";"4410";"38788";"dormant";"0";"0";"0"
"willnet/gimei";"0.9166666666666666";"1";"1";"0.0002764722145424385";"1.4945054945054945";"1";"0.02197802197802198";"1033";"36160";"active";"320";"0";"25"
"digidentity/libsaml";"0.9740932642487047";"7";"1";"0.006265664160401002";"6.234567901234568";"1";"0.07407407407407407";"7816";"19032";"dormant";"71";"0";"90"
"Switajski/FlexibleOrders";"0.96875";"2";"1";"0.06653120464441219";"13.455882352941176";"0";"0.058823529411764705";"14921";"32158";"dormant";"3";"0";"0"
"devnexen/rbcLib";"0.8";"1";"1";"0.17677642980935876";"0.34177215189873417";"1";"0";"431";"950";"dormant";"0";"0";"45"
"JeroenDeDauw/FileFetcher";"0.9523809523809523";"1";"1";"0.17943743937924345";"1.3373493975903614";"1";"0";"465";"1692";"active";"5";"0";"45"
"apache/commons-csv";"0.9130434782608695";"5";"1";"0.3435511856564488";"8.508379888268156";"1";"0.0223463687150838";"8445";"20430";"active";"223";"0";"85"
"playframework/play1";"0.945141065830721";"22";"1";"0.19936524788651264";"28.073333333333334";"1";"0.3";"165460";"567096";"active";"1559";"0";"90"
"treydock/puppet-infiniband";"0.7037037037037037";"2";"1";"0.12212708427219468";"1.6986301369863013";"1";"0";"1042";"3896";"dormant";"0";"0";"65"
"jhermsmeier/node-disk";"0.16666666666666666";"2";"1";"0.18037135278514588";"1.7397260273972603";"1";"0";"453";"1236";"dormant";"33";"0";"45"
"BladeRunnerJS/brjs";"0.0009433962264150943";"6";"1";"0.1633132055877525";"93.08955223880596";"1";"0.9104477611940298";"274792";"799230";"dormant";"232";"0";"70"
"vufind-org/vufind";"0.9244239631336405";"2";"1";"0.3921246435584198";"91.00990099009901";"1";"0.6138613861386139";"149039";"531232";"active";"193";"0";"90"
"fisharebest/webtrees";"0.8348116911443944";"5";"1";"0.429936509768685";"99.8735632183908";"1";"0.7011494252873564";"413379";"2153286";"active";"491";"0";"90"
"Yoast/wordpress-seo";"0.9752593774940144";"22";"1";"0.3957561010130703";"294.2061855670103";"1";"5.587628865979381";"81925";"221998";"active";"1275";"0";"90"
"cotag/http-parser";"0.7272727272727273";"2";"1";"0.25616698292220114";"0.5";"1";"0";"722";"1568";"active";"13";"0";"65"
"seandepagnier/sweepplot_pi";"0.9272727272727272";"2";"1";"0.18670051988876799";"1.2394366197183098";"0";"0";"23427";"67268";"dormant";"2";"0";"0"
"Morrolan/surrealism";"0.8";"3";"1";"0.19504643962848298";"3.9558823529411766";"1";"0";"617";"1560";"dormant";"7";"0";"85"
"davidmoten/logan";"0.05";"1";"1";"0.1272524199553239";"4.093023255813954";"1";"0";"24688";"70326";"active";"5";"0";"45"
"cms-sw/cms-bot";"0.7815533980582524";"6";"1";"0.06653557026932842";"117.72413793103448";"0";"0.5632183908045977";"18967";"75002";"active";"13";"0";"0"
"eventEmitter/ee-types";"0.5";"2";"1";"0.0072992700729927005";"0.3230769230769231";"1";"0";"287";"1632";"dormant";"2";"0";"45"
"Rubentxu/DreamsLibGdx";"0.9101123595505618";"1";"1";"0.09952738393105366";"2.1666666666666665";"1";"0";"7990";"19434";"dormant";"10";"0";"65"
"audioscience/avdecc-lib";"0.9713261648745519";"4";"1";"0.30759283207094035";"13.366197183098592";"1";"0.2112676056338028";"24631";"52472";"dormant";"56";"0";"90"
"nls-oskari/oskari-server";"0.9854085603112841";"11";"1";"0.06385218184933543";"87.53488372093024";"1";"0.2558139534883721";"83939";"535426";"active";"24";"0";"90"
"jhoblitt/puppet-ipmi";"0.07142857142857142";"3";"1";"0.03725385843533795";"1.9090909090909092";"1";"0";"1153";"3618";"dormant";"11";"0";"45"
"jcabi/jcabi-maven-plugin";"0.3181818181818182";"4";"1";"0.3156674395495197";"3.070588235294118";"1";"0.023529411764705882";"823";"4132";"dormant";"24";"0";"70"
"spring-guides/gs-accessing-data-jpa";"0.45454545454545453";"4";"1";"0.09906542056074766";"2.5172413793103448";"1";"0.022988505747126436";"120";"1928";"active";"136";"0";"65"
"jegelstaff/formulize";"0.9531211244315833";"8";"1";"0.3082348476517607";"21.74342105263158";"1";"0.07894736842105263";"795647";"1924932";"active";"21";"0";"90"
"controlshift/nation_builder";"1";"2";"1";"0.04040404040404041";"1.1612903225806452";"1";"0";"549";"1140";"dormant";"2";"0";"65"
"salesagility/SuiteCRM";"0.5908096280087527";"15";"1";"0.2575450927108269";"186.48235294117646";"1";"3.5294117647058822";"664218";"2087360";"active";"2355";"0";"70"
"tarmstrong/git2json";"0.7142857142857143";"2";"1";"0.22833333333333333";"0.782051282051282";"1";"0";"320";"1852";"dormant";"67";"0";"65"
"percona/percona-server";"0.9677975848188615";"92";"1";"0.21975617166247596";"729.7581967213115";"1";"0.569672131147541";"3030621";"9337774";"active";"754";"0";"90"
"vinsol/spree_bank_transfer";"0.425531914893617";"5";"1";"0.03445512820512821";"2.871794871794872";"1";"0";"801";"2410";"dormant";"19";"0";"65"
"adrien-matta/nptool";"0.9715394566623544";"8";"1";"0.2339231974330952";"22.275";"1";"0.016666666666666666";"105464";"284596";"dormant";"27";"0";"85"
"telefonicaid/fiware-orion";"0.981630309988519";"7";"1";"0.2389090275233274";"122.5632183908046";"1";"1.4482758620689655";"103617";"427896";"active";"139";"0";"90"
"gds-operations/puppet-auditd";"0.09090909090909091";"11";"1";"0.07317073170731707";"2.274193548387097";"1";"0.03225806451612903";"148";"836";"dormant";"34";"0";"70"
"sarahtattersall/PIPE";"0.9486166007905138";"1";"1";"0.19921518034725583";"19.205882352941178";"1";"0.11764705882352941";"15600";"59588";"dormant";"164";"0";"70"
"Kosmas/leaguer";"0.5444444444444444";"1";"1";"0.22365591397849463";"5.475609756097561";"0";"0";"934";"2888";"active";"0";"0";"0"
"umple/umple";"0.9787871800783952";"17";"1";"0.2808299623368758";"43.739495798319325";"1";"0.47058823529411764";"712688";"2073314";"active";"146";"0";"90"
"usemarkup/OEmbedBundle";"0.9117647058823529";"3";"1";"0.24774266365688488";"0.4342105263157895";"1";"0";"1173";"2666";"dormant";"4";"0";"65"
"jasmine/jasmine_junitxml_formatter";"0.4444444444444444";"4";"1";"0.002079002079002079";"0.49411764705882355";"1";"0";"419";"960";"active";"9";"0";"45"
"caelum/vraptor4";"0.9534883720930233";"5";"1";"0.22877521585363444";"58.765625";"1";"0.625";"26725";"78068";"dormant";"343";"0";"90"
"fablabbcn/fablabs";"0.6449579831932774";"6";"0";"0.07553091634401032";"23.6046511627907";"1";"0.23255813953488372";"10200";"63034";"active";"51";"0";"65"
"hhatto/pgmagick";"1";"3";"1";"0.10049912316201268";"4.3474576271186445";"1";"0.01694915254237288";"3672";"13336";"active";"99";"0";"85"
"seqan/seqan";"0.9278846153846154";"15";"1";"0.28295703005346157";"96.57317073170732";"1";"1";"348813";"950396";"dormant";"384";"0";"90"
"alibaba/multi-thread-context";"0.9354838709677419";"1";"1";"0.24261527377521613";"8.151162790697674";"1";"0.08139534883720931";"3277";"16820";"active";"3378";NULL;"70"
"Starou/django-stachoutils";"0.6046511627906976";"2";"1";"0.16041318547774572";"3.9318181818181817";"1";"0.022727272727272728";"3935";"11054";"active";"5";"0";"65"
"nortikin/sverchok";"0.9636363636363636";"7";"1";"0.1054576268598606";"113.30232558139535";"1";"1.4767441860465116";"126213";"468708";"active";"1197";"0";"90"
"rochacbruno/python-pagseguro";"0.8095238095238095";"5";"1";"0.07846506300114547";"2.898550724637681";"1";"0.028985507246376812";"1223";"3218";"dormant";"165";"0";"90"
"h4tr3d/avcpp";"0.9701492537313433";"2";"1";"0.11444602778767367";"3.5595238095238093";"1";"0.03571428571428571";"9166";"19886";"active";"208";"0";"90"
"cisco/openh264";"0.8386075949367089";"10";"1";"0.14423619153877404";"61.48192771084337";"1";"1.3493975903614457";"82324";"282260";"active";"4032";"0";"90"
"pypa/warehouse";"0.8938053097345132";"7";"1";"0.23975078290044127";"81.71428571428571";"1";"4.2";"48536";"510296";"active";"2557";"0";"90"
"Tanaguru/Contrast-Finder";"0.9487179487179487";"2";"1";"0.0969810001165637";"3.0606060606060606";"1";"0";"1887";"30988";"dormant";"202";"0";"85"
"PADL/CredUI";"0.8709677419354839";"1";"1";"0.14034808869109117";"6.333333333333333";"1";"0";"5868";"21634";"dormant";"7";"0";"65"
"cryptocoinjs/eckey";"0.5";"1";"1";"0.009569377990430622";"1.6506024096385543";"1";"0";"236";"828";"active";"18";"0";"25"
"shunwen/fluent-plugin-rename-key";"0.75";"3";"1";"0.015873015873015872";"1.3375";"1";"0";"553";"1240";"active";"13";"0";"65"
"cburgmer/xmlserializer";"0.2";"2";"1";"0.014241486068111455";"1.2317073170731707";"1";"0";"393";"3184";"active";"30";"0";"45"
"protobuf-c/protobuf-c";"0.9666666666666667";"4";"1";"0.22767918558261108";"4.306569343065694";"1";"0.10948905109489052";"4032";"22456";"dormant";"1689";"0";"90"
"OhadR/oAuth2-sample";"0.3103448275862069";"1";"1";"0.06157760814249364";"2.675675675675676";"0";"0";"764";"3688";"dormant";"7";"0";"0"
"tdunning/t-digest";"0.9807692307692307";"2";"1";"0.1463683456409126";"4.182926829268292";"1";"0.07317073170731707";"7513";"30980";"active";"1285";"0";"90"
"HubSpot/Singularity";"0.9523809523809523";"10";"1";"0.012580497589471091";"136.13953488372093";"1";"0.8488372093023255";"116530";"336714";"active";"786";"0";"90"
"xero-gateway/xero_gateway";"0.967391304347826";"9";"1";"0.05877638258081753";"3.705426356589147";"1";"0.03875968992248062";"5542";"28184";"dormant";"118";"0";"90"
"f-list/fserv";"0.8524590163934426";"4";"1";"0.1867878263378047";"3.2753623188405796";"1";"0.028985507246376812";"9242";"22552";"dormant";"9";"0";"90"
"dominicgs/USBProxy";"0.9444444444444444";"3";"1";"0.11037364798426745";"8.024390243902438";"1";"0.024390243902439025";"8191";"21714";"active";"362";"0";"90"
"dimazest/poultry";"0.8421052631578947";"1";"1";"0.18096272167933405";"1.3666666666666667";"1";"0";"1725";"4526";"dormant";"4";"0";"45"
"hivesolutions/cameo_android";"0.8571428571428571";"1";"1";"0.30939226519337015";"3.9879518072289155";"0";"0";"841";"2750";"active";"0";"0";"0"
"kimmobrunfeldt/nap";"0.8571428571428571";"1";"1";"0.14840989399293286";"3.0142857142857142";"1";"0";"355";"1446";"dormant";"42";"0";"65"
"dschadow/JavaSecurity";"0.6705882352941176";"2";"1";"0.26149118118653125";"12.373493975903614";"1";"0";"2762";"11054";"active";"175";"0";"85"
"rspec/rspec-activemodel-mocks";"0.5714285714285714";"4";"1";"0.07080200501253132";"1.3037974683544304";"1";"0.02531645569620253";"1061";"2966";"active";"110";"0";"50"
"nathanjsweet/nodehun";"0.8979591836734694";"2";"1";"0.03911420523507454";"1.8877551020408163";"1";"0.030612244897959183";"36674";"83918";"active";"225";"0";"70"
"andersondanilo/CnabPHP";"0.9272727272727272";"6";"1";"0.14541531823085221";"2.3793103448275863";"1";"0.1206896551724138";"3829";"7922";"dormant";"313";"0";"90"
"Dash-Labs/octo-receiver";"0.8095238095238095";"1";"1";"0.07207837648705388";"0.6666666666666666";"0";"0";"1021";"2652";"dormant";"0";"0";"0"
"inspirehep/inspire-next";"0.8755555555555555";"15";"1";"0.026708828386131575";"69.62650602409639";"1";"1.6144578313253013";"43822";"1316752";"active";"42";"0";"90"
"uw-loci/visbio-imagej";"1";"1";"1";"0.18614718614718614";"0.5555555555555556";"1";"0";"428";"1128";"dormant";"1";"0";"45"
"jeremyong/Selene";"0.9705882352941176";"2";"1";"0.016212232866617538";"3.5873015873015874";"1";"0.1111111111111111";"3581";"8010";"dormant";"777";"0";"90"
"avz/node-posix-clock";"0";"2";"1";"0.046703296703296704";"0.5";"1";"0";"197";"4858";"dormant";"9";"0";"45"
"luoqii/android_common_lib";"0.7878787878787878";"3";"1";"0.1337238920020377";"3.329113924050633";"0";"0";"2236";"6802";"active";"1";"0";"0"
"tfussell/xlnt";"0.8595317725752508";"2";"1";"0.1777321124575665";"20.76";"1";"0.25333333333333335";"55226";"163258";"active";"828";"0";"90"
"HdrHistogram/HdrHistogram";"0.971830985915493";"2";"1";"0.29934163785345524";"7.551020408163265";"1";"0.061224489795918366";"13048";"29586";"active";"1792";"0";"90"
"lesscpy/lesscpy";"0.8444444444444444";"4";"1";"0.14247347925339063";"4.347368421052631";"1";"0.05263157894736842";"3611";"38316";"dormant";"133";"0";"90"
"moderntribe/the-events-calendar";"0.6013333333333334";"19";"0";"0.29260727835709227";"197.12698412698413";"1";"0.9047619047619048";"111250";"545554";"active";"202";"0";"65"
"js-cli/js-liftoff";"0.021739130434782608";"4";"1";"0.014000848536274925";"3.435483870967742";"1";"0.06451612903225806";"1623";"4648";"dormant";"757";"0";"70"
"bostko/doc2text";"0.8421052631578947";"2";"1";"0.01450381679389313";"0.9571428571428572";"1";"0";"865";"2582";"dormant";"6";"0";"65"
"europeana/Europeana-Patternlab";"0.002061855670103093";"3";"1";"0.16639348164672757";"72.74025974025975";"1";"0.2727272727272727";"222963";"735396";"dormant";"9";"0";"70"
"fmd/lazyconf";"0.6666666666666666";"1";"1";"0.1354895104895105";"7.346153846153846";"1";"0";"558";"1978";"dormant";"16";"0";"65"
"burnbright/silverstripe-shop-shipping";"1";"5";"1";"0.06307646533769712";"1.865979381443299";"0";"0.030927835051546393";"1875";"6298";"active";"1";"0";"0"
"spring-guides/gs-accessing-data-mongodb";"0.45454545454545453";"2";"1";"0.09453197405004633";"2.3563218390804597";"1";"0";"116";"1954";"active";"83";"0";"65"
"satya-das/cppparser";"0.9589442815249267";"2";"1";"0.5264346464358863";"5.7073170731707314";"1";"0";"399667";"824966";"active";"9";"0";"85"
"frappe/erpnext";"0.46346207279799945";"25";"1";"0.04165616458680796";"294.9298245614035";"1";"7.06140350877193";"137644";"1072220";"active";"7290";"0";"70"
"prodis/correios-cep";"0.6428571428571429";"1";"1";"0.023564064801178203";"1.8888888888888888";"1";"0";"404";"1326";"dormant";"165";"0";"25"
"colons/instant-coverage";"0.5";"3";"1";"0.1150855365474339";"2.9220779220779223";"1";"0";"960";"2276";"active";"11";"0";"65"
"OCHA-DAP/hdx-ckan";"0.7714285714285715";"17";"1";"0.2462073951795049";"170.96987951807228";"1";"1.0903614457831325";"99042";"1649354";"active";"55";"0";"90"
"ThomasWeinert/carica-io";"0.967741935483871";"1";"1";"0.1917562724014337";"3.802325581395349";"0";"0";"5663";"11726";"dormant";"24";"0";"0"
"byroot/frozen_record";"0.88";"3";"1";"0.015862944162436547";"2.1392405063291138";"1";"0.02531645569620253";"1338";"3102";"active";"138";"0";"90"
"socketio/socket.io-redis";"0";"10";"1";"0.03425117528542646";"2.3125";"1";"0.15";"423";"5752";"active";"2329";NULL;"70"
"IgniteUI/igniteui-angular";"0";"32";"1";"0.1321916865846908";"433.4310344827586";"1";"5.017241379310345";"183229";"542434";"active";"420";NULL;"70"
"letrunghieu/wordpress-xmlrpc-client";"0.4";"1";"1";"0.17183938278099245";"1.8125";"1";"0.025";"1576";"9446";"active";"108";"0";"30"
"ts-3156/ex-twitter";"0.8947368421052632";"1";"1";"0.049567985447930875";"2.391891891891892";"1";"0";"1971";"4180";"dormant";"0";"0";"65"
"ysc/word";"1";"1";"1";"0.25616831367548615";"16.98148148148148";"1";"0.07407407407407407";"10000";"23334";"dormant";"1537";"0";"70"
"SonarSource/sonarqube";"0.9129312686769899";"14";"1";"0.2339402968485491";"246.7479674796748";"1";"0.8861788617886179";"511343";"1433598";"active";"5364";"0";"90"
"edx/edx-ora2";"0.8143712574850299";"20";"1";"0.23713859101398127";"33.7710843373494";"1";"0.5903614457831325";"25237";"281000";"active";"49";"0";"90"
"dpkp/kafka-python";"0.95";"9";"1";"0.19314516129032258";"21.959183673469386";"1";"0.7448979591836735";"20943";"48024";"active";"4135";"0";"90"
"draios/sysdig";"0.9352226720647774";"17";"1";"0.1711363464408785";"53.8433734939759";"1";"0.6987951807228916";"79664";"241012";"active";"6352";"0";"90"
"pouchdb/pouchdb";"0.007042253521126761";"17";"1";"0.06228066900619727";"37.27777777777778";"1";"2.1825396825396823";"80801";"200942";"active";"13735";"0";"70"
"capacity4dev/capacity4more";"0.18181818181818182";"16";"1";"0.4004039016903286";"200.10526315789474";"0";"1.1228070175438596";"8651";"296902";"dormant";"10";"0";"0"
"saalfeldlab/render";"0.9901234567901235";"1";"1";"0.03271328843928129";"17.23076923076923";"1";"0.05128205128205128";"53361";"580018";"active";"22";"0";"70"
"fenos/Notifynder";"0.7666666666666667";"2";"1";"0.26798773295588585";"15.555555555555555";"1";"0.2777777777777778";"2830";"6206";"dormant";"442";"0";"90"
"open-keychain/open-keychain";"0.9963235294117647";"5";"1";"0.0983237162283056";"57.472";"1";"0.704";"65742";"322526";"active";"1433";"0";"90"
"feldoh/JZookeeperEdit";"0.9545454545454546";"2";"1";"0.0392156862745098";"2.1794871794871793";"1";"0.038461538461538464";"2285";"6664";"active";"7";"0";"90"
"cheeriojs/cheerio";"0.03571428571428571";"10";"1";"0.06009183469754442";"10.863636363636363";"1";"0.4818181818181818";"7440";"56496";"active";"23068";"0";"70"
"benbalter/site-inspector";"0.9772727272727273";"2";"1";"0.06324868231911836";"4.885057471264368";"1";"0.034482758620689655";"2627";"7820";"active";"79";"0";"90"
"telerik/kendo-ui-core";"0.0007326007326007326";"23";"1";"0.03482471195384095";"111.3048780487805";"1";"2.524390243902439";"276880";"1616242";"active";"2323";"0";"70"
"marcusps/GraphSim";"0";"1";"1";"0.03567502748076347";"0.3150684931506849";"1";"0";"0";"19300";"dormant";"10";NULL;"25"
"sirixdb/brackit";"0.9961685823754789";"2";"1";"0.20760943950197577";"4.921739130434783";"1";"0";"50206";"143578";"active";"7";"0";"85"
"rjrodger/use-plugin";"0.05263157894736842";"1";"1";"0.04029990627928772";"1.0547945205479452";"1";"0";"777";"6144";"dormant";"12";"0";"25"
"JCMais/node-libcurl";"0";"2";"1";"0.38564294124812215";"9.663461538461538";"1";"0.08653846153846154";"5482";"30262";"active";"437";NULL;"70"
"usharesoft/hammr";"0.6216216216216216";"16";"1";"0.34866101210330697";"13.968253968253968";"1";"0.2857142857142857";"7976";"27338";"dormant";"27";"0";"70"
"j4velin/WiFi-Automatic";"0.96875";"1";"1";"0.1156396255850234";"3.3493975903614457";"1";"0.024096385542168676";"2504";"9070";"active";"55";"0";"70"
"leanote/leanote";"0.0008264462809917355";"1";"1";"0.1854742587801872";"12.813559322033898";"1";"0.559322033898305";"213567";"962196";"dormant";"9791";"0";"50"
"NetCommons3/Boxes";"0.40625";"1";"1";"0.3424333619948409";"3.037974683544304";"0";"0.02531645569620253";"2808";"6118";"active";"1";"0";"0"
"broadinstitute/picard";"0.9866863905325444";"20";"1";"0.23941885367889942";"20.769784172661872";"1";"0.38848920863309355";"81367";"167626";"active";"632";"0";"90"
"enova/landable";"0.9357142857142857";"11";"1";"0.1570638731267278";"7.038461538461538";"1";"0.05128205128205128";"8233";"23174";"active";"12";"0";"90"
"Vinelab/NeoEloquent";"0.971830985915493";"2";"1";"0.31201590239221333";"4.905405405405405";"1";"0.16216216216216217";"9075";"20074";"active";"523";"0";"90"
"whitesmith/rubycritic";"0.8768115942028986";"5";"1";"0.14903040905199688";"9.506024096385541";"1";"0.1686746987951807";"4818";"45726";"active";"2669";"0";"90"
"bpmn-io/diagram-js";"0.002717391304347826";"5";"1";"0.14588169610061413";"19.451219512195124";"1";"0.2073170731707317";"40282";"116266";"active";"825";"0";"70"
"coffeestats/coffeestats-django";"0.5324675324675324";"1";"1";"0.06065778517901749";"6.338235294117647";"1";"0.029411764705882353";"5710";"45126";"dormant";"8";"0";"50"
"mapbox/cardboard";"0.06666666666666667";"5";"1";"0.04164470216130733";"16.3125";"1";"0.21875";"1283";"3636";"dormant";"50";"0";"70"
"crate/crate-jdbc";"0.8";"8";"1";"0.18466587112171837";"5.2368421052631575";"1";"0.15789473684210525";"1482";"5466";"active";"15";"0";"90"
"Cal-CS-61A-Staff/ok";"0.9207920792079208";"7";"1";"0.13365589719577545";"58";"1";"0.6233766233766234";"14479";"66608";"active";"219";"0";"90"
"sphereio/commercetools-sunrise-java";"0.9863013698630136";"2";"1";"0.04194793813212061";"31.203125";"1";"0.390625";"30498";"80896";"dormant";"41";"0";"90"
"UB-Mannheim/PalMA";"0.44";"4";"1";"0.13802385008517887";"10.051282051282051";"1";"0.07692307692307693";"5012";"50598";"active";"23";"0";"70"
"mixpanel/mixpanel-js";"0.01694915254237288";"4";"1";"0.15848801889976374";"14.538461538461538";"1";"0.1282051282051282";"70762";"174538";"active";"640";"0";"70"
"pyprism/Hiren-Pass";"0.75";"3";"1";"0.028157300700962336";"13.633333333333333";"1";"0.11666666666666667";"2172";"49080";"dormant";"2";NULL;"90"
"MariaDB/server";"0.8985860555826426";"125";"1";"0.16526426109114645";"784.6311475409836";"1";"0.24180327868852458";"1011208";"3877244";"active";"3601";"0";"90"
"panterch/future_kids";"0.8217054263565892";"5";"1";"0.10203591664265822";"9.415929203539823";"1";"0.07079646017699115";"7353";"37402";"active";"12";"0";"90"
"cakephp/acl";"0.7241379310344828";"13";"1";"0.3452076892055384";"9.940217391304348";"1";"0.03260869565217391";"4575";"9742";"active";"112";"0";"90"
"bakercp/ofxTaskQueue";"0.9333333333333333";"1";"1";"0.2684331797235023";"1.375";"1";"0";"1109";"2540";"dormant";"22";"0";"45"
"narrowspark/framework";"0.9218297625940938";"3";"1";"0.3138153840935686";"26.232142857142858";"1";"0.4642857142857143";"102205";"242768";"dormant";"12";"0";"90"
"j-schumann/translation-module";"0.6470588235294118";"2";"1";"0.2831858407079646";"1.0273972602739727";"1";"0";"3052";"6480";"active";"0";"0";"45"
"rapid7/recog";"0.7878787878787878";"5";"1";"0.05347327520849128";"16.843373493975903";"1";"0.12048192771084337";"1949";"79902";"active";"334";"0";"90"
"PR2/pr2_calibration";"1";"4";"1";"0.16922023452880253";"3.118181818181818";"0";"0";"1626";"19412";"dormant";"2";"0";"0"
"ccnmtl/dmt";"0.8540145985401459";"6";"1";"0.06475639407836016";"62.91304347826087";"1";"0.9891304347826086";"12397";"60774";"active";"3";"0";"90"
"jimmoores/quandl4j";"0.9393939393939394";"2";"1";"0.04045239029988222";"3.7941176470588234";"1";"0.029411764705882353";"7240";"127094";"dormant";"70";"0";"90"
"Opetushallitus/omatsivut";"0.015151515151515152";"13";"1";"0.12375639847749048";"42.51282051282051";"1";"0.10256410256410256";"24725";"133522";"active";"1";"0";"70"
"sportngin/hubstats";"0.5256410256410257";"2";"1";"0.09117347680674713";"14.38888888888889";"1";"0.06944444444444445";"3302";"25000";"active";"43";"0";"70"
"mapbox/node-fontnik";"0.125";"5";"1";"0.0475020475020475";"8.55813953488372";"1";"0.05813953488372093";"575";"9304";"active";"141";"0";"70"
"segiddins/segiddins.me";"0.5";"1";"1";"0.07692307692307693";"0.9038461538461539";"0";"0";"67";"240";"dormant";"0";"0";"0"
"pytroll/trollsift";"0.6153846153846154";"3";"1";"0.40813577586206895";"1.896103896103896";"1";"0";"1836";"4394";"active";"3";"0";"45"
"churchill-lab/emase";"0.8421052631578947";"2";"1";"0.18062593144560357";"7.527777777777778";"1";"0";"1989";"5498";"dormant";"18";"0";"85"
"arvindr21/diskDB";"0.05263157894736842";"2";"1";"0.10422812192723697";"2.097560975609756";"0";"0.04878048780487805";"1314";"3644";"dormant";"577";"0";"0"
"ratchetphp/Pawl";"0.75";"4";"1";"0.09722222222222222";"1.2602739726027397";"1";"0.0547945205479452";"384";"1040";"active";"434";"0";"70"
"iVantage/angular-ivh-treeview";"0.045454545454545456";"1";"1";"0.264087656529517";"7.405405405405405";"1";"0.1891891891891892";"2494";"6582";"dormant";"243";"0";"50"
"ethereum/ethereumj";"0.9943019943019943";"7";"1";"0.1770840296811284";"72.41666666666667";"1";"0.5555555555555556";"81463";"221580";"dormant";"2066";"0";"90"
"abotalov/waiting_rspec_matchers";"0.6";"1";"1";"0.02932551319648094";"0.35";"1";"0";"256";"662";"dormant";"9";"0";"25"
"sgnl05/sgnl05-sssd";"0.14285714285714285";"7";"1";"0.03302509907529723";"4.879310344827586";"1";"0.06896551724137931";"1057";"4392";"dormant";"16";"0";"70"
"KonstantinKuklin/HandlerSocketLibrary";"0.989247311827957";"1";"1";"0.14275724275724275";"6";"0";"0";"3989";"17162";"dormant";"45";"0";"0"
"OCA/account-financial-tools";"0.3221476510067114";"33";"1";"0.458882481535126";"41.357142857142854";"1";"2.7142857142857144";"7662";"240596";"active";"163";"0";"70"
"OCA/bank-statement-reconcile";"0.3819444444444444";"17";"1";"0.45658336731325605";"15.28";"1";"0.52";"4797";"111946";"active";"51";"0";"70"
"choury/sproxy";"1";"1";"1";"0.034495878249841475";"7.909090909090909";"0";"0";"12122";"30452";"active";"17";"0";"0"
"OCA/geospatial";"0.027777777777777776";"8";"1";"0.29325209690773607";"14.945945945945946";"1";"0.2702702702702703";"66936";"157062";"active";"110";"0";"70"
"Netflix/security_monkey";"0.7471264367816092";"16";"1";"0.2095473043540894";"21.789473684210527";"1";"0.5526315789473685";"24223";"87794";"active";"4087";"0";"90"
"OCA/report-print-send";"0.6041666666666666";"14";"1";"0.4567228752378222";"4.576923076923077";"1";"0.34615384615384615";"3905";"41690";"active";"68";"0";"70"
"OCA/stock-logistics-warehouse";"0.4169811320754717";"17";"1";"0.3798675836632652";"109.07692307692308";"1";"2.6923076923076925";"19267";"260948";"active";"161";"0";"70"
"OCA/vertical-medical";"0.20707070707070707";"8";"1";"0.38422969335514856";"11.373493975903614";"1";"0.0963855421686747";"4297";"46668";"dormant";"217";"0";"70"
"vend/mysql-uuid";"0.9411764705882353";"2";"1";"0.2725409836065574";"0.38028169014084506";"1";"0";"573";"1420";"active";"28";"0";"65"
"marvin255/serviform";"0.9838709677419355";"2";"1";"0.20130718954248367";"4.679245283018868";"1";"0";"4536";"9776";"dormant";"5";"0";"85"
