"travis_id","ght_id","watchers","slug","lang","created_at","last_build_finished_at","order","project_found","log_found","travis_present","first_t_commit","last_t_commit","active","last_build_duration","yml_contribs","yml_commits","job_count","repo_id","build_id","last_build","commits","contribs","last_commit","build_count","first_build","yml_deleted","travis_abandoned","builds_period","travis_period","pushes","PRs","project_age","abandoned","commit_time_after_last_build","abandoned_and_alive","status"
"2849435","9584094","1","aatkin/mobileparser","Python","2014-08-18","2014-08-19","170373","1","1","0","2013-12-05","2014-12-31","0","152","2","9","1","2849435","32971743","2014-08-19","158","4","2015-01-04","4","2014-08-18","1","1","1","391","4","0","1303","1","138","TRUE","no travis"
"2850648","11464663","18","kipe/enocean","Python","2014-08-18","2017-04-03","56169","1","1","1","2014-08-18","2016-03-16","1","391","1","17","7","2850648","218182139","2017-04-03","232","9","2017-04-03","152","2014-08-18","0","0","959","576","117","35","1303","0","0","FALSE","no travis"
"2855683","10022324","10","githubschool/recipes","CSS","2014-08-18","2015-01-28","73816","1","1","1","2014-10-06","2014-10-06","0","341","1","1","1","2855683","48656304","2015-01-28","302","63","2016-02-12","69","2014-09-11","0","1","139","0","65","4","1303","1","380","TRUE","no github"
"2858718","11490985","3","Ocramius/crate-pdo","PHP","2014-07-28","2014-08-26","122896","1","1","0","2014-08-18","2014-08-26","1","3","2","6","1","2858718","33618633","2014-08-26","110","2","2014-08-26","31","2014-08-19","1","1","7","8","9","22","1324","0","0","FALSE","no travis"
"2865161","11513546","8","hypeJunction/hypeScraper","PHP","2014-08-20","2015-01-15","82007","1","1","0","2014-11-10","2015-04-12","0","163","1","7","5","2865161","47121326","2015-01-15","170","4","2017-03-22","51","2014-11-10","1","1","66","153","51","0","1301","1","797","TRUE","no travis"
"2869673","11531382","1","RiptideElements/winston-logentries-transport","JavaScript","2014-08-21","2016-10-11","174232","1","1","1","2014-08-21","2014-08-21","1","84","1","1","2","2869673","166760730","2016-10-11","40","4","2016-10-11","93","2014-08-21","0","0","782","0","64","29","1300","0","0","FALSE","no github"
"2875269","9702870","3","nelsam/gorp_queries","Go","2014-05-16","2014-08-27","121551","1","1","0","2014-08-22","2014-08-27","0","93","1","6","1","2875269","33737110","2014-08-27","72","3","2014-12-17","9","2014-08-22","1","1","5","5","9","0","1397","1","112","TRUE","no travis"
"2880885","11565234","1","eveporcello/javascript-advanced","JavaScript","2014-08-23","2014-09-03","174269","1","1","1","2014-08-23","2014-08-23","1","124","2","3","2","2880885","34340433","2014-09-03","16","3","2014-09-03","9","2014-08-23","0","0","11","0","9","0","1298","0","0","FALSE","no github"
"2881045","11578229","1","FrederikNS/gw2map","JavaScript","2014-08-23","2015-04-26","174303","1","1","0","2014-08-23","2015-04-26","0","3","1","3","1","2881045","60122077","2015-04-26","176","1","2016-02-26","17","2014-08-23","1","1","246","246","17","0","1298","1","306","TRUE","no travis"
"2882891","11586798","10","vermillion-php/vermillion","PHP","2014-08-24","2015-12-15","74070","1","1","1","2014-08-24","2015-07-15","0","55","1","9","1","2882891","97055631","2015-12-15","132","2","2016-07-06","70","2014-08-24","0","1","478","325","70","0","1297","1","204","TRUE","no github"
"2883143","10142903","10","reiven/tomber","Python","2014-06-06","2014-08-25","73837","1","1","0","2014-08-24","2014-08-25","0","2","1","17","1","2883143","33459207","2014-08-25","45","5","2017-02-15","26","2014-08-24","1","1","1","1","26","0","1376","1","905","TRUE","no travis"
"2883228","11574347","12","simnalamburt/gulp-slm","JavaScript","2014-08-24","2017-03-09","68766","1","1","1","2013-07-05","2016-12-20","1","86","2","15","2","2883228","209255534","2017-03-09","126","13","2017-03-09","76","2014-08-24","0","0","928","1264","73","3","1297","0","0","FALSE","no travis"
"2887908","11630900","12","sprucedev/DockCI","Python","2014-08-25","2016-05-26","68300","1","1","0","2014-09-10","2016-05-26","0","19","3","15","1","2887908","133049819","2016-05-26","2024","8","2016-07-13","1267","2014-09-10","1","1","624","624","872","395","1296","1","48","TRUE","no travis"
"2896153","11672343","9","bandwidthcom/nodemailer-mailgunapi-transport","JavaScript","2014-08-26","2014-09-02","77857","1","1","1","2014-08-26","2014-08-26","1","14","1","1","2","2896153","34157560","2014-09-02","16","2","2014-09-01","7","2014-08-27","0","0","6","0","7","0","1295","0","-1","FALSE","no github"
"2903988","11663667","206","sindresorhus/sparkly","JavaScript","2014-08-27","2015-12-17","13389","1","1","1","2014-08-27","2015-12-06","1","189","1","3","3","2903988","97519135","2015-12-17","26","6","2015-12-17","45","2014-08-27","0","0","477","466","31","14","1294","0","0","FALSE","no travis"
"2904608","9713868","67","dslackw/slpkg","Python","2014-05-07","2017-04-16","28079","1","1","1","2014-10-20","2014-10-21","1","101","1","7","2","2904608","222644075","2017-04-16","2089","4","2017-02-23","1699","2014-10-20","0","0","909","1","1689","10","1406","0","-52","FALSE","no github"
"2907418","8737815","14","ilpianista/libsystemd-qt","C++","2013-03-30","2015-10-31","63222","1","1","0","2014-08-29","2015-10-31","0","5","1","6","1","2907418","88552808","2015-10-31","157","6","2016-05-24","7","2014-08-29","1","1","428","428","7","0","1809","1","206","TRUE","no travis"
"2914113","11750714","764","spring-cloud/spring-cloud-netflix","Java","2014-07-11","2016-08-09","4608","1","1","1","2014-07-20","2016-06-15","0","331","4","42","1","2914113","150853162","2016-08-09","3519","122","2017-04-05","1522","2014-10-06","0","1","673","696","1054","468","1341","1","239","TRUE","no travis"
"2918995","11755631","5","FRC-1294/1294-Website","HTML","2014-03-18","2014-10-03","100368","1","1","0","2014-08-31","2014-11-24","1","50","2","14","1","2918995","36940695","2014-10-03","442","6","2017-03-19","38","2014-08-31","1","1","33","85","38","0","1456","0","898","FALSE","no travis"
"2919360","731930","13","openalea/openalea","Python","2012-03-30","2016-02-01","64720","1","1","1","2014-08-31","2015-03-26","0","65","3","9","1","2919360","106246536","2016-02-01","11099","39","2016-10-13","136","2014-09-04","0","1","515","207","77","59","2174","1","255","TRUE","no features"
"2926409","12314549","2","pierreliefauche/quargo","JavaScript","2014-08-31","2014-09-23","142724","1","1","1","2014-08-31","2014-08-31","1","39","1","1","4","2926409","36058407","2014-09-23","9","2","2014-09-23","4","2014-09-01","0","0","22","0","4","0","1290","0","0","FALSE","no github"
"2926835","10178942","6","LegendOfMCPE/StatsCore","PHP","2014-06-08","2014-11-08","92481","1","1","0","2014-09-10","2014-12-05","0","13","1","25","1","2926835","40366345","2014-11-08","88","4","2017-02-19","47","2014-09-11","1","1","58","86","39","8","1374","1","834","TRUE","no travis"
"2928218","11715600","6","mvc5/application","PHP","2014-08-29","2014-12-24","92942","1","1","0","2014-09-01","2014-12-26","0","160","1","28","3","2928218","45008244","2014-12-24","707","1","2017-03-07","411","2014-09-01","1","1","114","116","411","0","1292","1","804","TRUE","no github"
"2933230","3035045","3","JPaulDuncan/Scribd.Net","C#","2013-03-10","2015-03-10","117962","1","1","0","2014-09-08","2014-09-08","1","12","1","4","1","2933230","53836281","2015-03-10","11","1","2014-09-09","8","2014-09-08","1","1","183","0","8","0","1829","0","-182","FALSE","no travis"
"2934887","12176774","1","innotech/hydra-go-client","Go","2014-09-02","2014-11-18","175181","1","1","1","2014-09-17","2014-09-17","1","96","1","7","1","2934887","41366058","2014-11-18","61","2","2014-09-19","29","2014-09-17","0","0","62","0","29","0","1288","0","-60","FALSE","no github"
"2936329","6597361","6","ausaccessfed/rapidconnect","Ruby","2013-08-15","2015-07-07","91517","1","1","0","2014-09-29","2015-07-15","0","202","1","3","1","2936329","69832716","2015-07-07","297","5","2017-02-23","56","2014-09-29","1","1","281","289","34","22","1671","1","597","TRUE","no travis"
"2936338","11538047","2","ausaccessfed/saml-service","Ruby","2014-08-22","2015-07-13","142073","1","1","0","2014-12-04","2015-07-13","0","177","1","8","1","2936338","70678264","2015-07-13","825","5","2016-12-07","88","2014-12-05","1","1","220","221","16","72","1299","1","513","TRUE","no travis"
"2940687","11721406","16","tregusti/jscs-angular","JavaScript","2014-09-03","2015-07-29","59507","1","1","0","2014-08-29","2015-07-29","0","4","1","4","1","2940687","73226083","2015-07-29","108","3","2016-09-28","73","2014-09-03","1","1","329","334","73","0","1287","1","427","TRUE","no travis"
"2944768","11707000","2","tue-robotics/cb_base_navigation","C++","2014-09-04","2016-11-08","142233","1","1","1","2014-09-04","2016-10-29","1","1272","3","10","2","2944768","174335459","2016-11-08","90","7","2016-11-08","48","2014-09-04","0","0","796","786","45","3","1286","0","0","FALSE","no travis"
"2945150","4593197","14","vilaca/UrlShortener","Java","2013-07-21","2016-05-16","62843","1","1","1","2014-11-20","2016-05-11","1","40","2","6","1","2945150","130469805","2016-05-16","574","2","2016-05-16","97","2014-11-19","0","0","544","538","95","2","1696","0","0","FALSE","no travis"
"2945173","15308030","1","bodleian/buildout.loris","Python","2014-09-04","2015-02-09","186741","1","1","0","2014-09-08","2015-02-10","0","608","1","21","1","2945173","50060930","2015-02-09","492","5","2016-01-11","89","2014-09-08","1","1","154","155","89","0","1286","1","336","TRUE","no travis"
"2948818","11626534","1","jghibiki/SongHaven","C#","2014-09-04","2014-09-30","174388","1","1","0","2014-09-16","2014-10-07","0","18","1","11","1","2948818","36694928","2014-09-30","150","7","2014-12-16","66","2014-09-09","1","1","21","21","66","0","1286","1","77","TRUE","no travis"
"2960783","11791038","13","irazasyed/laravel-identicon","PHP","2014-09-07","2014-09-08","65757","1","1","0","2014-09-07","2015-02-27","0","106","1","2","5","2960783","34760692","2014-09-08","22","4","2017-02-06","5","2014-09-07","1","1","1","173","5","0","1283","1","882","TRUE","no travis"
"2960968","11615763","1","patriciali/wingman","Java","2014-09-06","2015-02-07","174371","1","1","0","2014-09-13","2015-02-06","0","3","1","5","1","2960968","49832452","2015-02-07","68","3","2015-10-11","32","2014-09-13","1","1","147","146","32","0","1284","1","246","TRUE","no travis"
"2965957","295706","10","umd-mith/sga","HTML","2012-03-28","2014-11-15","72462","1","1","0","2014-10-31","2014-11-14","0","5","1","4","1","2965957","41063268","2014-11-15","1689","14","2017-02-28","37","2014-10-31","1","1","15","14","22","15","2176","1","836","TRUE","no travis"
"2966347","9775796","13","MCServerTools/ServerTools-CORE","Java","2014-05-14","2015-11-20","65570","1","1","0","2014-10-01","2015-11-21","0","53","1","4","2","2966347","92212091","2015-11-20","178","1","2016-03-09","92","2014-10-02","1","1","414","416","92","0","1399","1","110","TRUE","no github"
"2970190","12132012","9","NUbots/NUbots","C++","2014-09-08","2014-12-19","77914","1","1","1","2013-12-04","2013-12-07","0","25","1","2","1","2970190","44582465","2014-12-19","8800","32","2017-04-05","115","2014-10-11","0","1","69","3","115","0","1282","1","838","TRUE","no travis"
"2973484","12907926","49","ximion/limba","C","2014-09-09","2015-11-03","33516","1","1","0","2014-09-09","2015-11-03","0","32","1","32","2","2973484","89079957","2015-11-03","488","5","2016-08-31","271","2014-09-09","1","1","420","420","268","3","1281","1","302","TRUE","no travis"
"2982059","29239425","33","camjackson/camjackson.net","JavaScript","2014-05-22","2014-09-16","41296","1","1","0","2014-09-11","2014-09-21","0","127","1","3","2","2982059","35427729","2014-09-16","251","1","2016-12-01","4","2014-09-11","1","1","5","10","4","0","1391","1","807","TRUE","no travis"
"2983077","13939667","1","eduardolundgren/deprecated-liferay-tasks","JavaScript","2014-09-11","2015-03-18","178556","1","1","1","2014-09-03","2014-09-03","0","187","1","1","2","2983077","54858424","2015-03-18","220","3","2015-05-13","67","2014-09-11","0","1","188","0","49","18","1279","1","56","TRUE","no github"
"2986025","5118331","6","tobiyas/RacesAndClasses","Java","2012-05-25","2016-01-28","91211","1","1","0","2014-09-11","2016-01-27","0","103","2","2","1","2986025","105274801","2016-01-28","214","4","2017-01-09","82","2014-09-11","1","1","504","503","81","1","2118","1","347","TRUE","no travis"
"2986026","1896604","1","tobiyas/Utils","Java","2012-06-04","2016-01-27","159375","1","1","0","2014-09-11","2016-01-27","0","7","2","2","1","2986026","105139130","2016-01-27","96","3","2016-12-21","28","2014-09-11","1","1","503","503","28","0","2108","1","329","TRUE","no travis"
"2997514","10735193","2","opensoars/prodl","JavaScript","2014-07-07","2014-10-19","141128","1","1","0","2014-09-22","2015-04-13","0","17","1","4","3","2997514","38412239","2014-10-19","145","3","2016-10-19","31","2014-09-13","1","1","36","203","31","0","1345","1","731","TRUE","no travis"
"3000317","9762913","8","just4fun/meaning","CSS","2014-05-07","2015-07-05","81619","1","1","0","2014-09-14","2015-06-26","0","4","1","3","1","3000317","69587350","2015-07-05","167","3","2016-01-01","56","2014-09-14","1","1","294","285","53","3","1406","1","180","TRUE","no travis"
"3001749","11636166","1","tinybike/augur.net","CSS","2014-09-14","2014-12-01","174402","1","1","1","2014-11-27","2014-11-27","0","47","1","1","2","3001749","42617996","2014-12-01","165","6","2015-01-08","11","2014-11-28","0","1","3","0","11","0","1276","1","38","TRUE","no github"
"3001752","12120276","2","riotopsys/json-patch","Java","2014-09-14","2014-09-15","142539","1","1","1","2014-09-14","2014-09-15","1","25","1","2","1","3001752","35389286","2014-09-15","30","1","2014-09-15","24","2014-09-14","0","0","1","1","24","0","1276","0","0","FALSE","no github"
"3002702","7340019","1","steve-perkins/fitnessjiffy-etl","Java","2013-12-30","2014-09-16","166828","1","1","0","2014-09-14","2014-09-16","0","39","1","6","1","3002702","35399509","2014-09-16","52","1","2016-06-26","8","2014-09-15","1","1","1","2","8","0","1534","1","649","TRUE","no travis"
"3002704","5753518","97","steve-perkins/fitnessjiffy-spring","Java","2013-09-24","2014-09-16","22382","1","1","0","2014-09-15","2014-09-16","0","124","1","3","1","3002704","35453018","2014-09-16","177","2","2016-11-29","6","2014-09-15","1","1","1","1","6","0","1631","1","805","TRUE","no travis"
"3005974","11638685","1","posva/dominion","JavaScript","2014-09-02","2015-06-28","174406","1","1","0","2014-09-15","2015-07-01","0","176","2","4","2","3005974","68734103","2015-06-28","162","1","2015-08-14","61","2014-09-15","1","1","286","289","60","1","1288","1","47","TRUE","no travis"
"3008257","12126491","15","js-data/js-data-schema","JavaScript","2014-09-15","2015-03-27","61474","1","1","0","2014-09-15","2015-03-27","0","5","1","3","1","3008257","56134427","2015-03-27","31","4","2015-06-03","12","2014-09-16","1","1","192","193","12","0","1275","1","68","TRUE","no travis"
"3013364","9940833","3","javonharper/goodnotes","JavaScript","2014-05-23","2015-05-12","121773","1","1","0","2014-09-17","2016-01-20","0","40","1","2","1","3013364","62252070","2015-05-12","235","1","2016-06-14","29","2014-09-18","1","1","236","490","29","0","1390","1","399","TRUE","no travis"
"3015150","12168027","22","js-data/js-data-firebase","JavaScript","2014-09-17","2015-03-27","50940","1","1","0","2014-09-16","2015-03-26","0","3","1","3","1","3015150","56039657","2015-03-27","71","2","2015-07-28","37","2014-09-17","1","1","191","191","37","0","1273","1","123","TRUE","no travis"
"3015803","11854105","27","js-data/js-data-http","JavaScript","2014-09-17","2014-11-20","45918","1","1","0","2014-09-17","2015-03-04","0","64","1","3","1","3015803","41553144","2014-11-20","175","6","2016-03-18","32","2014-09-18","1","1","63","168","30","2","1273","1","484","TRUE","no travis"
"3016087","11805250","11","js-data/js-data-localstorage","JavaScript","2014-09-17","2015-03-10","71010","1","1","0","2014-09-17","2015-03-10","0","7","1","3","1","3016087","53816181","2015-03-10","105","2","2017-01-28","35","2014-09-18","1","1","173","174","35","0","1273","1","690","TRUE","no travis"
"3019247","9184074","4","michaelmcmillan/LittList","JavaScript","2014-04-12","2016-01-04","108620","1","1","0","2015-02-08","2015-04-24","1","112","1","15","1","3019247","100157586","2016-01-04","876","1","2016-01-06","327","2015-02-10","1","1","328","75","313","14","1431","0","2","FALSE","no travis"
"3019463","12207495","8","gabidavila/gabriela.io","CSS","2014-09-13","2015-08-26","82125","1","1","0","2014-09-17","2016-06-11","0","24","1","5","5","3019463","77411375","2015-08-26","173","5","2016-08-25","42","2014-09-17","1","1","343","633","40","2","1277","1","365","TRUE","no travis"
"3021628","12215168","54","pantheon-systems/wp-redis","PHP","2014-09-18","2017-06-05","31841","1","1","1","2014-02-11","2017-02-16","1","583","5","31","9","3021628","239674719","2017-06-05","434","12","2017-05-17","484","2014-09-18","0","0","991","1101","194","290","1272","0","-19","FALSE","no travis"
"3027828","12245164","2","wbbaddons/Push","PHP","2014-09-18","2016-09-28","142656","1","1","0","2014-09-18","2016-09-28","0","52","1","2","2","3027828","163491427","2016-09-28","23","2","2017-02-19","10","2014-09-19","1","1","740","741","10","0","1272","1","144","TRUE","no travis"
"3029528","12259973","89","hapijs/vision","JavaScript","2014-09-19","2017-03-06","23673","1","1","1","2014-09-19","2016-11-28","1","846","6","10","12","3029528","208345708","2017-03-06","137","19","2017-01-26","192","2014-09-21","0","0","897","801","107","85","1271","0","-39","FALSE","no travis"
"3029938","11809218","1","bcecchinato/spring-postinitialize","Java","2014-09-19","2017-04-04","174804","1","1","1","2014-09-19","2016-02-10","1","102","1","7","1","3029938","218598866","2017-04-04","171","2","2017-04-04","204","2014-09-19","0","0","928","509","201","3","1271","0","0","FALSE","no github"
"3032642","12257326","2","paulmey/packer-azure","Go","2014-09-19","2015-03-31","147132","1","1","1","2015-01-19","2016-01-06","0","72","2","6","2","3032642","56501703","2015-03-31","430","11","2016-01-06","70","2014-09-19","0","1","193","352","70","0","1271","1","281","TRUE","no github"
"3036096","11698593","2","osiam/addon-self-administration-plugin-api","Java","2014-09-19","2015-03-25","142215","1","1","0","2015-03-24","2015-04-29","0","29","1","2","1","3036096","55791409","2015-03-25","105","14","2016-08-06","3","2015-03-24","1","1","1","36","2","1","1271","1","500","TRUE","no travis"
"3037725","12271409","2","NamelessCoder/gizzle-typo3-plugins","PHP","2014-09-20","2014-11-23","142684","1","1","0","2014-09-20","2014-11-23","0","6","1","4","1","3037725","41866475","2014-11-23","59","1","2015-03-14","32","2014-09-20","1","1","64","64","32","0","1270","1","111","TRUE","no travis"
"3037726","12271483","3","FluidTYPO3/fluidtypo3-gizzle","PHP","2014-09-20","2014-11-29","123343","1","1","0","2014-09-20","2014-11-29","0","109","1","6","3","3037726","42463381","2014-11-29","120","3","2016-10-23","86","2014-09-20","1","1","70","70","83","3","1270","1","694","TRUE","no travis"
"3040935","12321409","207","kencochrane/django-defender","Python","2014-09-21","2017-04-14","13345","1","1","1","2015-01-01","2017-01-31","1","1281","4","24","17","3040935","222232000","2017-04-14","162","15","2017-03-21","188","2015-01-01","0","0","834","761","108","80","1269","0","-24","FALSE","no travis"
"3044791","2225910","4","aquaman/clr-sessions","Ruby","2011-05-22","2014-10-20","105808","1","1","1","2014-09-22","2014-09-22","1","27","1","2","5","3044791","38450171","2014-10-20","77","1","2014-10-19","7","2014-09-22","0","0","28","0","7","0","2487","0","-1","FALSE","no travis"
"3048942","17447036","13","NemeStats/NemeStats","C#","2014-05-15","2015-08-28","66350","1","1","0","2015-03-10","2015-07-25","0","3","3","3","1","3048942","77610199","2015-08-28","2162","12","2017-05-29","50","2015-03-11","1","1","170","137","49","1","1398","1","640","TRUE","no travis"
"3049745","12307389","8","cactus/gostrftime","Go","2014-09-23","2016-08-20","82147","1","1","1","2014-09-23","2016-08-20","1","138","1","6","5","3049745","153751738","2016-08-20","41","4","2016-08-20","37","2014-09-23","0","0","697","697","34","3","1267","0","0","FALSE","no travis"
"3051981","14445257","1","GorlifSense/GorlifSense.github.io","HTML","2014-09-23","2014-12-22","179281","1","1","0","2014-10-30","2014-12-21","0","3","2","4","1","3051981","44784567","2014-12-22","51","8","2015-11-08","17","2014-09-23","1","1","90","52","17","0","1267","1","321","TRUE","no travis"
"3054590","12321348","2","keima/machiasobi-tools","Go","2014-09-23","2015-10-04","142736","1","1","0","2014-10-02","2016-04-19","0","130","2","8","1","3054590","83576154","2015-10-04","187","3","2016-10-03","36","2014-10-02","1","1","367","565","36","0","1267","1","365","TRUE","no travis"
"3054995","12195591","3","osiam/shell","Java","2014-09-23","2015-03-27","123277","1","1","0","2015-03-24","2016-04-03","0","110","2","2","1","3054995","55794318","2015-03-27","92","5","2016-04-03","4","2015-03-25","1","1","2","376","3","1","1267","1","373","TRUE","no travis"
"3061093","12188751","6","bunkerchat/bunker","JavaScript","2014-09-24","2015-05-12","93056","1","1","1","2014-09-25","2015-01-23","0","9","3","11","1","3061093","62237381","2015-05-12","1785","23","2017-02-17","519","2014-09-25","0","1","229","120","478","41","1266","1","647","TRUE","no travis"
"3062985","13650462","21","AugurProject/pyconsensus","Python","2014-09-25","2015-04-11","52127","1","1","1","2014-09-24","2015-03-01","0","320","1","7","1","3062985","58071498","2015-04-11","241","3","2015-07-01","222","2014-09-25","0","1","198","158","221","1","1265","1","81","TRUE","no github"
"3076631","12223947","4","pingpong-labs/validator","PHP","2014-09-27","2015-02-04","110080","1","1","0","2014-09-27","2015-02-28","0","356","2","3","4","3076631","49434975","2015-02-04","31","2","2015-03-22","4","2014-09-27","1","1","130","154","4","0","1263","1","46","TRUE","no travis"
"3082777","12402015","9","hapijs/subtext","JavaScript","2014-09-29","2017-03-21","77971","1","1","1","2014-09-28","2016-11-28","1","163","4","9","4","3082777","213298896","2017-03-21","83","9","2017-03-20","132","2014-10-02","0","0","901","792","101","31","1261","0","-1","FALSE","no travis"
"3083029","12234234","7","js-data/js-data-localforage","JavaScript","2014-09-28","2015-03-26","87088","1","1","0","2014-09-29","2015-03-25","0","3","1","2","1","3083029","55904636","2015-03-26","41","2","2015-11-19","28","2014-09-30","1","1","177","177","28","0","1262","1","238","TRUE","no travis"
"3088920","12416579","3","danoli3/apothecary-den","Shell","2014-09-30","2016-03-03","123471","1","1","0","2014-09-30","2015-01-23","1","1277","1","4","1","3088920","113368547","2016-03-03","1905","1","2016-03-03","499","2014-09-30","1","1","520","115","499","0","1260","0","0","FALSE","no travis"
"3099283","6924920","49","layeh/piepan","Go","2013-12-11","2014-12-07","33441","1","1","0","2014-10-01","2014-12-07","0","75","1","4","1","3099283","43270985","2014-12-07","209","2","2016-12-24","8","2014-10-01","1","1","67","67","7","1","1553","1","748","TRUE","no travis"
"3107241","12487746","2","cptactionhank/docker-atlassian-stash","Ruby","2014-10-02","2015-06-14","142958","1","1","0","2014-10-19","2015-08-01","0","992","2","58","1","3107241","66745831","2015-06-14","156","2","2015-12-30","386","2014-10-05","1","1","252","286","386","0","1258","1","199","TRUE","no travis"
"3109820","12233750","24","js-data/js-data-rethinkdb","JavaScript","2014-10-03","2015-10-27","48747","1","1","0","2014-10-03","2015-10-27","0","3","1","6","1","3109820","87587149","2015-10-27","118","3","2016-10-17","58","2014-10-04","1","1","388","389","50","8","1257","1","356","TRUE","no travis"
"3110289","12379270","1","surevine/gateway-management","Java","2014-10-03","2015-03-16","175625","1","1","0","2014-10-08","2015-03-03","1","11","2","6","1","3110289","54576104","2015-03-16","415","6","2015-03-31","175","2014-10-08","1","1","159","146","167","8","1257","0","15","FALSE","no travis"
"3111292","12336741","1","sealevelresearch/tide-wrangler","Python","2014-10-03","2015-11-18","175554","1","1","1","2014-10-06","2014-10-06","1","86","1","1","2","3111292","91832402","2015-11-18","64","2","2015-11-18","120","2014-10-06","0","0","408","0","77","43","1257","0","0","FALSE","no github"
"3111441","12388972","7","heroku/minitel","Ruby","2014-10-04","2016-08-01","87127","1","1","1","2014-10-03","2015-02-13","1","296","1","8","5","3111441","148973994","2016-08-01","50","4","2016-08-01","52","2014-10-04","0","0","667","133","40","12","1256","0","0","FALSE","no travis"
"3111619","7028722","9","cedx/akismet.js","JavaScript","2013-12-19","2017-04-16","77071","1","1","1","2015-01-18","2017-03-06","1","80","2","26","1","3111619","222637582","2017-04-16","465","2","2017-03-23","380","2015-01-17","0","0","820","778","366","0","1545","0","-24","FALSE","no travis"
"3113634","10766201","6","Alex0007/proxypac-gen-russia","JavaScript","2014-07-05","2014-10-18","92651","1","1","0","2014-10-03","2014-10-18","0","3","2","7","1","3113634","38361501","2014-10-18","237","4","2016-05-29","7","2014-10-04","1","1","14","15","7","0","1347","1","589","TRUE","no travis"
"3114624","13606929","17","quantmind/giotto","JavaScript","2014-08-11","2016-03-23","57860","1","1","0","2014-10-02","2016-11-27","0","20","2","8","1","3114624","118033438","2016-03-23","263","2","2016-12-02","163","2014-10-04","1","1","536","787","161","2","1310","1","254","TRUE","no travis"
"3119713","12539596","3","mapio/codebox4im","Shell","2014-10-05","2014-10-09","123558","1","1","0","2014-10-09","2014-10-13","0","20","1","8","1","3119713","37494789","2014-10-09","48","1","2014-12-22","7","2014-10-08","1","1","1","4","7","0","1255","1","74","TRUE","no travis"
"3121063","12326961","39","hapijs/heavy","JavaScript","2014-10-06","2016-11-29","37904","1","1","1","2014-10-05","2016-11-28","1","134","4","9","4","3121063","179638989","2016-11-29","25","6","2016-11-28","31","2014-10-06","0","0","785","785","25","6","1254","0","-1","FALSE","no travis"
"3121110","11128958","2","Jaapp-/Java-YouTube-Player","Java","2014-05-05","2015-04-19","141606","1","1","1","2015-04-19","2015-04-19","1","26","1","1","1","3121110","59113590","2015-04-19","65","8","2015-04-19","16","2014-10-06","0","0","195","0","16","0","1408","0","0","FALSE","no github"
"3121617","12358350","55","uwdata/vega","JavaScript","2014-10-06","2015-07-09","31501","1","1","0","2015-01-16","2016-07-10","0","415","3","11","2","3121617","70250819","2015-07-09","1590","30","2016-11-03","382","2015-01-17","1","1","173","541","286","96","1254","1","483","TRUE","no travis"
"3123016","12154115","10","CamiloMM/avisynth","JavaScript","2014-09-16","2014-12-05","74148","1","1","0","2014-10-06","2014-12-05","0","14","1","4","1","3123016","43052026","2014-12-05","303","2","2015-01-19","162","2014-10-06","1","1","60","60","162","0","1274","1","45","TRUE","no travis"
"3124713","11838572","277","projectmesa/mesa","Python","2014-09-19","2017-04-11","10696","1","1","1","2015-03-22","2016-07-17","1","268","5","27","2","3124713","220819089","2017-04-11","674","36","2017-03-07","818","2015-03-22","0","0","751","483","536","282","1271","0","-35","FALSE","no travis"
"3125404","12509662","11","mapbox/feature-filter","JavaScript","2014-10-07","2016-12-22","71082","1","1","0","2014-10-26","2016-12-23","0","33","2","2","1","3125404","185947712","2016-12-22","40","7","2017-01-31","85","2014-10-26","1","1","788","789","50","35","1253","1","40","TRUE","no travis"
"3135491","10995527","37","bobbyrne01/save-text-to-file-firefox","JavaScript","2013-07-07","2016-12-21","38904","1","1","1","2014-10-08","2015-08-03","1","64","1","6","1","3135491","185785046","2016-12-21","207","8","2016-12-21","67","2014-10-08","0","0","805","299","61","6","1710","0","0","FALSE","no travis"
"3138372","13859755","6","cvra/can-bootloader","Python","2014-10-08","2017-04-14","93533","1","1","1","2014-12-23","2016-03-01","1","1315","2","10","7","3138372","222150496","2017-04-14","434","6","2017-03-30","219","2014-12-23","0","0","843","434","110","109","1252","0","-15","FALSE","no travis"
"3143622","12672163","1","ucnu/cart","PHP","2014-10-07","2016-02-25","176341","1","1","1","2014-10-08","2014-10-08","1","121","1","1","2","3143622","111690475","2016-02-25","29","2","2016-02-25","24","2014-10-17","0","0","496","0","24","0","1253","0","0","FALSE","no github"
"3143989","12753319","1","timw4mail/node-query","JavaScript","2014-10-08","2016-03-15","176488","1","1","0","2014-10-27","2016-03-16","0","322","1","19","3","3143989","116209963","2016-03-15","172","2","2016-11-21","88","2014-10-27","1","1","505","506","88","0","1252","1","251","TRUE","no travis"
"3151312","12553359","13","hapijs/visionary","JavaScript","2014-10-09","2016-09-08","65829","1","1","1","2014-10-09","2016-05-23","1","84","3","5","2","3151312","158379016","2016-09-08","37","5","2016-09-08","55","2014-11-29","0","0","649","592","31","24","1251","0","0","FALSE","no github"
"3155929","9736963","51","bhearsum/redo","Python","2014-05-01","2015-08-17","32764","1","1","0","2014-10-08","2015-07-30","0","4","3","3","1","3155929","75998942","2015-08-17","78","12","2016-10-31","35","2014-10-10","1","1","311","295","17","18","1412","1","441","TRUE","no travis"
