travis_id,ght_id,watchers,slug,lang,created_at,last_build_finished_at,order,project_found,log_found,travis_present,first_t_commit,last_t_commit,active,last_build_duration,yml_contribs,yml_commits,job_count,repo_id,build_id,last_build,commits,contribs,last_commit,build_count,first_build,yml_deleted,travis_abandoned,builds_period,travis_period,pushes,PRs,project_age,abandoned,commit_time_after_last_build,abandoned_and_alive
2581749,3990347,31,jhund/filterrific_demo,Ruby,16.05.13,11.11.16,42518,1,1,1,13.10.14,10.11.16,1,698,1,9,12,2581749,175225404,11.11.16,87,2,10.11.16,32,14.10.14,0,0,759,759,32,0,1762,0,-1,FALSE
2582909,10517101,132,dtaniwaki/mandriller,Ruby,27.06.14,10.04.17,18363,1,1,1,28.06.14,29.12.15,1,1995,1,8,24,2582909,220654605,10.04.17,60,3,29.12.15,71,28.06.14,0,0,1017,549,51,20,1355,0,-468,FALSE
2585827,10520383,3,gendx/compiler,C++,28.06.14,05.11.15,122224,1,1,1,28.06.14,05.11.15,1,1632,1,36,2,2585827,89537648,05.11.15,94,1,05.11.15,90,28.06.14,0,0,495,495,90,0,1354,0,0,FALSE
2585829,10165885,4,danyalzia/CIrrlicht,C++,06.06.14,01.07.15,109091,1,1,1,28.06.14,03.08.14,1,433,1,21,2,2585829,69124661,01.07.15,67,6,01.07.15,50,28.06.14,0,0,368,36,47,3,1376,0,0,FALSE
2586267,10513709,2,skearnes/rdkit-utils,Python,27.06.14,05.09.16,140948,1,1,1,28.06.14,01.07.14,1,702,2,8,1,2586267,157626382,05.09.16,172,2,13.10.14,154,28.06.14,0,0,800,3,95,59,1355,0,-693,FALSE
2596044,10464425,2,Feralo/website,Python,25.06.14,06.11.15,140899,1,1,1,30.06.14,22.12.14,1,21,1,17,1,2596044,89589273,06.11.15,149,2,05.11.15,104,01.07.14,0,0,493,175,101,3,1357,0,-1,FALSE
2613636,10113803,2,missdeer/KellyBackend,Go,04.07.14,25.01.15,140528,1,1,1,17.07.14,15.11.16,0,503,2,10,1,2613636,48228931,25.01.15,323,6,15.11.16,55,17.07.14,0,1,192,852,55,0,1348,1,660,TRUE
2631057,7023536,13,mupen64plus/mupen64plus-rsp-hle,C,17.12.13,06.04.17,65308,1,1,1,06.07.14,16.12.16,1,203,3,3,4,2631057,219159579,06.04.17,529,22,16.03.17,39,08.07.14,0,0,1003,894,21,18,1547,0,-21,FALSE
2634725,10660557,8,lpantano/seqcluster,HTML,07.07.14,28.03.17,81829,1,1,1,20.07.14,04.03.16,1,182,1,61,1,2634725,216145836,28.03.17,830,4,28.03.17,646,20.07.14,0,0,982,593,644,2,1345,0,0,FALSE
2645608,107749,5,hypeJunction/hypeGallery,PHP,29.03.12,19.03.15,96516,1,1,1,10.10.14,16.10.14,0,185,1,4,4,2645608,54999739,19.03.15,227,4,07.01.16,35,10.10.14,0,1,160,6,31,4,2175,1,294,TRUE
2656165,11056989,70,pietermartin/sqlg,Java,12.07.14,26.02.17,27344,1,1,1,03.08.14,26.02.17,0,2835,2,37,1,2656165,205457540,26.02.17,1210,14,01.04.17,668,04.08.14,0,1,937,938,608,60,1340,1,34,TRUE
2669566,10853277,21,boekkooi/TwigJackBundle,PHP,15.07.14,12.05.16,52069,1,1,1,15.07.14,04.05.16,1,1303,2,18,12,2669566,129641977,12.05.16,76,3,12.05.16,88,15.07.14,0,0,667,659,84,4,1337,0,0,FALSE
2671399,41401,105,texus/TGUI,C++,05.05.12,12.03.17,21275,1,1,1,15.08.14,15.05.16,1,762,2,27,3,2671399,210270233,12.03.17,1741,12,08.03.17,561,15.07.14,0,0,971,639,532,29,2138,0,-4,FALSE
2671722,17592570,7,Orbitale/TranslationBundle,PHP,24.03.14,28.04.15,88392,1,1,1,15.07.14,06.04.15,0,2429,1,8,11,2671722,60136521,28.04.15,89,8,30.09.16,44,15.07.14,0,1,287,265,42,2,1450,1,521,TRUE
2672499,10848779,7,kinglozzer/silverstripe-multiselectfield,PHP,15.07.14,01.02.17,86747,1,1,1,15.07.14,09.12.14,1,822,1,2,3,2672499,197450358,01.02.17,32,3,29.05.16,64,15.07.14,0,0,932,147,55,9,1337,0,-248,FALSE
2674603,10844592,11,ytake/Laravel.JpRecipe,PHP,15.07.14,24.09.15,70855,1,1,1,05.08.14,14.09.15,1,279,2,9,3,2674603,81929447,24.09.15,204,5,24.09.15,223,04.08.14,0,0,416,405,165,58,1337,0,0,FALSE
2691083,10898865,12,marrrvin/tarantism,Python,18.07.14,15.10.15,68209,1,1,1,18.07.14,22.07.14,1,111,1,14,3,2691083,85562531,15.10.15,139,4,06.04.15,77,18.07.14,0,0,454,4,76,1,1334,0,-192,FALSE
2691954,10890932,44,MicroPyramid/MicroSite,HTML,18.07.14,11.04.17,35518,1,1,1,26.01.15,30.03.16,1,820,5,34,1,2691954,220920602,11.04.17,664,27,17.03.17,614,29.12.14,0,0,834,429,266,348,1334,0,-25,FALSE
2695868,10892865,436,lexrus/ios-dev-playbook,Shell,18.07.14,28.09.16,7446,1,1,1,24.12.14,07.03.16,1,155,1,15,1,2695868,163390177,28.09.16,147,3,28.09.16,102,24.12.14,0,0,644,439,101,1,1334,0,0,FALSE
2703046,13635806,3,lolzballs/Blocket,C++,21.07.14,26.07.15,124229,1,1,1,21.11.14,22.11.14,0,59,1,6,2,2703046,72746546,26.07.15,92,1,06.05.16,32,21.11.14,0,1,247,1,32,0,1331,1,285,TRUE
2703776,27871546,45,Azure/packer-azure,Go,07.07.14,24.01.17,35079,1,1,1,19.01.15,24.08.16,1,134,6,21,2,2703776,194926585,24.01.17,416,15,24.01.17,433,29.01.15,0,0,726,583,171,262,1345,0,0,FALSE
2704524,10943661,4,kibotu/net.kibotu.android.error.tracking,Java,21.07.14,24.07.14,109493,1,1,1,21.07.14,22.07.14,1,387,1,3,1,2704524,30783807,24.07.14,45,1,24.07.14,36,21.07.14,0,0,3,1,36,0,1331,0,0,FALSE
2708800,10932787,3,garrensmith/couchdb-fauxton,JavaScript,21.07.14,15.06.17,125946,1,1,1,26.07.14,19.02.17,1,1192,8,33,1,2708800,243306507,15.06.17,2213,54,07.03.17,1193,24.03.15,0,0,814,939,925,268,1331,0,-100,FALSE
2715990,12190530,117,githubjeka/yii2-rest,PHP,23.07.14,19.10.16,19848,1,1,1,19.09.14,12.05.15,1,139,1,9,1,2715990,168851721,19.10.16,36,2,17.06.15,26,19.09.14,0,0,761,235,25,1,1329,0,-490,FALSE
2716788,10981587,49,digital-wonderland/docker-logstash-forwarder,Go,23.07.14,27.12.15,33503,1,1,1,21.06.14,08.11.15,1,41,1,8,3,2716788,98957261,27.12.15,84,5,27.12.15,1013,25.07.14,0,0,520,505,1007,6,1329,0,0,FALSE
2717079,17516791,1,chop-dbhi/varify-data-warehouse,Python,23.07.14,24.10.14,190441,1,1,1,23.07.14,13.10.14,1,1614,1,2,2,2717079,38942868,24.10.14,40,4,24.10.14,102,25.07.14,0,0,91,82,68,34,1329,0,0,FALSE
2718432,11665288,1,mrpau/ka-lite,Python,05.05.14,27.10.15,184991,1,1,1,29.03.14,23.06.15,0,836,7,109,2,2718432,87593538,27.10.15,14686,94,28.06.16,908,20.08.14,0,1,433,451,902,6,1408,1,245,TRUE
2733906,11045057,3,FWeinb/electron-screenshot-service,JavaScript,27.07.14,16.11.16,122580,1,1,1,27.07.14,02.11.16,1,202,1,13,2,2733906,176484722,16.11.16,143,8,16.11.16,119,27.07.14,0,0,843,829,110,9,1325,0,0,FALSE
2742982,10956197,1,stocarul/UrbanAirshipBundle,PHP,22.07.14,21.08.14,173041,1,1,1,29.07.14,06.08.14,1,2810,1,4,15,2742982,33218556,21.08.14,30,1,22.08.14,14,29.07.14,0,0,23,8,14,0,1330,0,1,FALSE
2743990,6274076,75,wc-duck/dbgtools,C,06.11.13,04.04.17,26179,1,1,1,29.07.14,06.03.17,1,291,2,14,8,2743990,218570007,04.04.17,86,3,06.03.17,57,29.07.14,0,0,980,951,57,0,1588,0,-29,FALSE
2745082,11082801,1,jambonrose/markdown_subscript_extension,Python,29.07.14,14.04.17,173301,1,1,1,29.07.14,15.10.14,1,535,1,3,12,2745082,222242627,14.04.17,23,1,17.10.14,23,29.07.14,0,0,990,78,20,3,1323,0,-910,FALSE
2747569,11115781,11,shibuyarb/shibuya01,CSS,29.07.14,08.11.14,70897,1,1,1,07.09.14,07.09.14,1,70,1,4,1,2747569,40375877,08.11.14,149,10,08.11.14,36,07.09.14,0,0,62,0,35,1,1323,0,0,FALSE
2748793,11113979,2,NetCommons3/AccessCounters,PHP,30.07.14,17.01.17,141601,1,1,1,31.07.14,05.11.16,1,1817,3,10,4,2748793,192858956,17.01.17,247,11,16.01.17,154,31.07.14,0,0,901,828,105,49,1322,0,-1,FALSE
2758139,11427392,12,weareinteractive/ansible-users,Shell,31.07.14,14.02.17,68235,1,1,1,31.07.14,02.08.16,1,32,1,6,1,2758139,201423164,14.02.17,88,6,14.02.17,66,31.07.14,0,0,929,733,56,10,1321,0,0,FALSE
2762329,7146163,2357,ocombe/ocLazyLoad,JavaScript,28.12.13,16.03.17,1512,1,1,1,15.11.14,23.08.15,1,134,1,5,1,2762329,211715303,16.03.17,314,33,03.02.17,170,15.11.14,0,0,852,281,112,58,1536,0,-41,FALSE
2766035,11154112,3,datamicroscopes/kernels,Python,24.06.14,09.10.15,122656,1,1,1,12.07.14,09.10.15,1,331,3,9,1,2766035,84586963,09.10.15,261,4,09.10.15,66,02.08.14,0,0,433,454,59,7,1358,0,0,FALSE
2770442,13452411,2,ArabicKodi/plugin.video.dailytube4u.com,Python,03.08.14,12.08.14,147251,1,1,1,03.08.14,13.08.14,1,9,1,42,1,2770442,32330050,12.08.14,69,1,13.08.14,75,03.08.14,0,0,9,10,75,0,1318,0,1,FALSE
2789911,11228557,743,google/jsonnet,C++,01.08.14,04.03.17,4729,1,1,1,18.08.14,23.10.16,1,462,2,7,4,2789911,207632372,04.03.17,701,18,31.01.17,567,18.08.14,0,0,929,797,346,221,1320,0,-32,FALSE
2792960,11271826,1,hercules-team/augeasproviders_puppet,Ruby,07.08.14,13.02.17,173671,1,1,1,07.08.14,05.01.17,1,2775,3,11,34,2792960,201062540,13.02.17,41,3,13.02.17,31,07.08.14,0,0,921,882,29,2,1314,0,0,FALSE
2794073,11289205,1,pombreda/thirdparty,Shell,07.08.14,09.03.17,173689,1,1,1,07.08.14,08.03.17,1,610,3,87,2,2794073,209130110,09.03.17,141,3,08.03.17,134,07.08.14,0,0,945,944,134,0,1314,0,-1,FALSE
2802935,11324005,948,mattes/migrate,Go,09.08.14,16.04.17,3763,1,1,1,11.08.14,23.10.16,1,786,5,12,2,2802935,222617625,16.04.17,337,47,03.04.17,550,09.08.14,0,0,981,804,388,162,1312,0,-13,FALSE
2805891,10825546,7,ltn100/prompty,Python,14.07.14,04.01.16,86738,1,1,1,09.08.14,24.12.15,1,15,1,14,2,2805891,100086366,04.01.16,123,2,04.01.16,80,09.08.14,0,0,513,502,80,0,1338,0,0,FALSE
2806132,7223510,5,it-workshop/caroline,C++,08.01.14,27.10.14,98792,1,1,1,31.08.14,14.09.14,0,108,2,5,1,2806132,39195860,27.10.14,449,22,28.11.14,176,31.08.14,0,1,57,14,100,76,1525,1,32,TRUE
2814958,11337834,26,tiborsimko/workflow,Python,11.08.14,30.09.14,46929,1,1,1,12.08.14,20.10.15,0,464,3,9,4,2814958,36630145,30.09.14,84,11,28.04.17,26,12.08.14,0,1,49,434,26,0,1310,1,941,TRUE
2817083,12460751,7,noumar/iso639,Python,11.08.14,29.04.16,87151,1,1,1,29.10.14,17.02.16,1,572,1,6,18,2817083,126676213,29.04.16,98,2,29.04.16,62,29.10.14,0,0,548,476,60,2,1310,0,0,FALSE
2821853,28144055,3,aendrew/Axis-WordPress,PHP,12.08.14,03.11.15,122796,1,1,1,12.08.14,02.11.15,1,336,1,5,16,2821853,88988144,03.11.15,64,2,03.11.15,54,21.08.14,0,0,439,447,53,1,1309,0,0,FALSE
2825391,11369948,66,aio-libs/aioes,Python,13.08.14,12.04.17,28337,1,1,1,22.08.14,23.03.17,1,632,5,22,7,2825391,221537023,12.04.17,264,14,05.04.17,499,22.08.14,0,0,964,944,354,145,1308,0,-7,FALSE
2846981,11435492,53,gcollazo/ember-cli-showdown,JavaScript,16.08.14,29.03.17,32119,1,1,1,31.01.15,29.03.17,1,394,2,4,4,2846981,216567055,29.03.17,114,15,29.03.17,124,31.01.15,0,0,788,788,83,41,1305,0,0,FALSE
2850320,11466785,2,YeoLab/onboarding,Shell,22.07.14,16.11.16,141995,1,1,1,18.08.14,11.08.16,1,44,1,14,1,2850320,176288337,16.11.16,234,3,15.11.16,125,18.08.14,0,0,821,724,125,0,1330,0,-1,FALSE
2858917,4501496,1,purplecabbage/cordova-plugin-file-transfer,JavaScript,19.08.14,07.07.15,182530,1,1,0,02.03.15,07.07.15,0,5,1,3,1,2858917,69974976,07.07.15,385,72,19.11.15,10,03.03.15,1,1,126,127,10,0,1302,1,135,TRUE
2874647,3473862,5,openvsip/openvsip,C++,29.04.13,06.12.15,97668,1,1,1,22.08.14,22.08.14,1,18,1,1,2,2874647,95231750,06.12.15,64,3,25.10.15,15,22.08.14,0,0,471,0,14,1,1779,0,-42,FALSE
2880221,11491711,6,nuun-io/kernel,Java,18.08.14,14.04.17,92890,1,1,1,07.01.15,08.03.17,1,48,5,8,1,2880221,222005103,14.04.17,197,7,27.03.17,173,07.01.15,0,0,828,791,99,74,1303,0,-18,FALSE
2880658,11171868,46,losonczylab/sima,Python,01.08.14,08.02.17,34668,1,1,1,23.08.14,22.09.16,1,1205,5,45,4,2880658,199733921,08.06.17,1120,17,22.09.16,529,24.08.14,0,0,1019,761,313,216,1320,0,-259,FALSE
2881482,8721684,2,cdale77/staffnet2,JavaScript,20.03.14,02.02.15,139246,1,1,1,23.08.14,29.09.14,0,16,1,12,1,2881482,49174745,02.02.15,1284,3,27.03.17,359,24.08.14,0,1,162,37,358,1,1454,1,784,TRUE
2881929,31170218,1,incf-nidash/nidmresults-spm,Python,24.08.14,14.03.17,174304,1,1,1,24.08.14,20.12.16,1,151,2,42,1,2881929,211046224,14.03.17,385,8,10.02.17,206,24.08.14,0,0,933,849,37,169,1297,0,-32,FALSE
2882837,13577170,683,syncthing/syncthing-android,Java,22.02.14,16.04.17,5106,1,1,1,17.11.14,16.12.16,1,798,2,11,1,2882837,222655115,16.04.17,1423,33,31.03.17,456,24.08.14,0,0,966,760,318,138,1480,0,-16,FALSE
2883258,13130691,45,metacran/r-builder,Shell,24.08.14,17.04.17,35116,1,1,1,15.09.14,22.04.15,1,151,1,6,1,2883258,222718514,17.04.17,5723,5,12.03.17,3118,15.09.14,0,0,945,219,3118,0,1297,0,-36,FALSE
2884269,11737873,19,JNPRAutomate/vagrant-junos,Ruby,24.08.14,12.12.16,54739,1,1,1,16.09.14,24.03.15,1,132,1,8,2,2884269,183145650,12.12.16,24,2,11.12.15,25,17.09.14,0,0,817,189,21,4,1297,0,-367,FALSE
2897626,11605184,25,stephanenicolas/injectextra,Java,26.08.14,16.09.14,47724,1,1,1,27.08.14,27.08.14,1,262,1,15,1,2897626,35450478,16.09.14,109,2,16.09.14,62,27.08.14,0,0,20,0,62,0,1295,0,0,FALSE
2908417,3432416,1,trontrytel/libcloudphxx,C++,22.04.13,26.03.15,182099,1,1,1,25.08.14,17.01.17,0,1743,8,131,2,2908417,55975738,26.03.15,1934,11,27.02.17,11,28.08.14,0,1,210,876,11,0,1786,1,704,TRUE
2914217,8716902,2,ForumHulp/Export-Import-Users,PHP,11.03.14,23.01.17,139242,1,1,1,03.09.14,26.09.16,1,1013,1,4,8,2914217,194436199,23.01.17,34,5,23.01.17,27,03.09.14,0,0,873,754,23,4,1463,0,0,FALSE
2926530,11691213,4,grap/odoo-addons-grap,Python,29.08.14,10.04.17,109863,1,1,1,22.09.14,03.03.16,1,1727,1,36,3,2926530,220763744,10.04.17,555,1,25.11.16,311,22.09.14,0,0,931,528,311,0,1292,0,-136,FALSE
2946418,13613878,3,xstevens/pg_amqp,C,04.09.14,08.09.14,126109,1,1,1,04.09.14,04.09.14,1,32,2,10,1,2946418,34766409,08.09.14,54,6,08.09.14,12,04.09.14,0,0,4,0,12,0,1286,0,0,FALSE
2973079,11804834,18,ecordell/pymacaroons,Python,09.09.14,28.05.16,56199,1,1,1,09.09.14,08.04.15,1,1034,1,12,9,2973079,133532556,28.05.16,136,5,27.05.16,129,09.09.14,0,0,627,211,108,21,1281,0,-1,FALSE
2983759,11719691,516,datastax/nodejs-driver,JavaScript,05.09.14,07.04.17,6482,1,1,1,10.09.13,11.01.17,1,332,3,19,5,2983759,219693913,07.04.17,800,41,23.03.17,1639,11.09.14,0,0,939,1219,1126,513,1285,0,-15,FALSE
2986978,11739975,3,TruckMuncher/TruckMuncher-Android,Java,11.09.14,30.04.15,123067,1,1,1,11.09.14,25.03.15,1,372,1,15,1,2986978,60640654,30.04.15,489,3,29.04.15,539,16.09.14,0,0,226,195,384,155,1279,0,-1,FALSE
2986987,10925474,2,MattBlack85/django-georequests,Python,10.04.14,05.09.15,141386,1,1,1,11.09.14,28.11.14,1,119,1,5,6,2986987,78922070,05.09.15,82,2,05.09.15,99,11.09.14,0,0,359,78,71,28,1433,0,0,FALSE
2995874,11854349,1368,jwtk/jjwt,Java,13.09.14,14.03.17,2676,1,1,1,19.09.14,03.07.16,1,144,2,5,2,2995874,210959968,14.03.17,271,20,15.12.16,339,19.09.14,0,0,907,653,217,122,1277,0,-89,FALSE
2997532,11685863,5,Manu343726/edalib,C++,13.09.14,16.01.15,101835,1,1,1,13.09.14,04.01.15,1,312,2,48,4,2997532,47242377,16.01.15,131,2,10.01.15,98,13.09.14,0,0,125,113,98,0,1277,0,-6,FALSE
2998931,11915555,11,minutebase/ember-sanitize,JavaScript,14.09.14,04.03.17,71021,1,1,1,14.09.14,25.07.16,1,590,3,4,5,2998931,207767942,04.03.17,46,7,28.02.17,37,14.10.14,0,0,872,680,23,14,1276,0,-4,FALSE
3010484,11758455,14,snowplow/snowplow-php-tracker,PHP,16.09.14,03.02.17,63516,1,1,1,29.09.14,28.11.14,1,372,1,7,3,3010484,198057196,03.02.17,76,5,10.02.15,228,16.09.14,0,0,871,60,179,49,1274,0,-724,FALSE
3011946,12042585,106,ci-bonfire/Sprint,PHP,16.09.14,15.08.16,21213,1,1,1,17.09.14,05.03.15,1,214,1,18,4,3011946,152381073,15.08.16,1031,12,09.08.16,573,17.09.14,0,0,698,169,455,118,1274,0,-6,FALSE
3014276,12160874,3,mal/forsake,JavaScript,16.09.14,25.10.16,123245,1,1,1,17.09.14,25.10.16,1,586,1,7,9,3014276,170599767,25.10.16,36,2,25.10.16,70,16.09.14,0,0,770,769,67,3,1274,0,0,FALSE
3015308,12358942,56,webpack/watchpack,JavaScript,16.09.14,15.03.17,31133,1,1,1,17.01.15,21.12.16,1,2624,2,6,8,3015308,211502689,15.03.17,115,10,22.02.17,135,17.01.15,0,0,788,704,92,43,1274,0,-21,FALSE
3023566,12222735,3,stiftungswo/Dime,PHP,28.08.14,02.06.17,126017,1,1,1,02.11.12,21.03.17,1,1160,3,19,1,3023566,238881080,02.06.17,1985,25,12.04.17,549,18.09.14,0,0,988,1600,549,0,1293,0,-51,FALSE
3024304,9899019,61,NatLibFi/Skosmos,PHP,21.05.14,03.04.17,29667,1,1,1,18.09.14,27.03.17,1,710,3,23,1,3024304,218046610,03.04.17,2584,9,28.03.17,1620,18.09.14,0,0,928,921,1597,23,1392,0,-6,FALSE
3026103,15484759,98,chef/chef-provisioning-aws,Ruby,18.09.14,15.06.17,22293,1,1,1,25.02.15,13.03.17,1,689,5,14,5,3026103,243145603,15.06.17,1466,53,14.03.17,1043,17.03.15,0,0,821,747,454,589,1272,0,-93,FALSE
3028565,2463218,4,sjinks/php-chuid,C,08.01.13,16.12.16,111536,1,1,1,08.01.13,04.12.16,1,304,2,15,8,3028565,184580576,16.12.16,169,2,16.12.16,49,19.09.14,0,0,819,1426,49,0,1890,0,0,FALSE
3028885,1366572,23,sjinks/qt_eventdispatcher_libevent,C++,07.11.12,05.03.17,49906,1,1,1,31.12.12,13.12.15,1,360,3,11,4,3028885,207823222,05.03.17,185,3,05.03.17,17,19.09.14,0,0,898,1077,10,7,1952,0,0,FALSE
3028888,12057942,45,jshttp/content-disposition,JavaScript,19.09.14,23.03.17,35101,1,1,1,18.09.14,07.03.17,1,521,3,29,11,3028888,214373066,23.03.17,71,4,07.03.17,119,19.09.14,0,0,916,901,112,7,1271,0,-16,FALSE
3030466,12252547,2,PlainConcepts/DBHPlugin,JavaScript,19.09.14,10.11.14,142664,1,1,1,19.09.14,13.10.14,1,92,1,18,1,3030466,40564389,10.11.14,72,4,10.11.14,75,19.09.14,0,0,52,24,71,4,1271,0,0,FALSE
3031036,12083688,534,johnpapa/gulp-patterns,JavaScript,17.09.14,29.12.14,6303,1,1,1,27.09.14,28.12.14,0,152,1,13,1,3031036,45330170,29.12.14,458,7,08.04.16,156,27.09.14,0,1,93,92,100,56,1273,1,466,TRUE
3034119,4222767,5,sjinks/cphalcon,C,24.06.13,25.09.14,101603,1,1,1,03.03.12,10.05.14,1,865,9,93,5,3034119,36244862,25.09.14,5619,74,18.06.14,17,21.09.14,0,0,4,798,17,0,1723,0,-99,FALSE
3036772,42164,45,rinde/RinSim,Java,17.02.12,09.03.17,34855,1,1,1,20.09.14,15.11.16,1,321,2,19,3,3036772,209366875,09.03.17,2272,8,02.03.17,726,20.09.14,0,0,901,787,692,34,2216,0,-7,FALSE
3052551,12311069,3,bsvetchine/django-payzen,Python,23.09.14,12.04.17,123381,1,1,1,29.10.14,15.06.15,1,92,2,6,2,3052551,221403013,12.04.17,93,4,15.06.15,62,28.10.14,0,0,897,229,58,4,1267,0,-667,FALSE
3057641,12318680,12,ualbertalib/HydraNorth,Ruby,23.09.14,12.04.17,68373,1,1,1,24.03.15,17.09.15,1,214,2,16,1,3057641,180150243,12.04.17,1353,19,03.04.17,2415,24.03.15,0,0,750,177,1686,729,1267,0,-9,FALSE
3069465,13406531,18,ProjetPP/PPP-QuestionParsing-Grammatical,Python,25.09.14,30.09.16,56282,1,1,1,19.10.14,28.03.16,1,967,4,20,4,3069465,163994747,30.09.16,828,6,30.09.16,799,28.10.14,0,0,703,526,640,159,1265,0,0,FALSE
3088597,12388271,4,richarddmorey/BayesFactorExtras,HTML,27.09.14,16.01.17,110191,1,1,1,21.10.14,21.10.14,1,733,1,1,1,3088597,192390840,16.01.17,43,6,16.01.17,20,21.10.14,0,0,818,0,17,3,1263,0,0,FALSE
3102391,12444719,20,Docker-nano/Buildroot,Shell,01.10.14,31.12.16,53401,1,1,1,02.10.14,31.12.16,1,147,1,5,1,3102391,187821757,31.12.16,12,1,31.12.16,46,02.10.14,0,0,821,821,39,7,1259,0,0,FALSE
3127374,408797,355,spookylukey/django-paypal,Python,09.06.12,06.03.17,8791,1,1,1,07.10.14,28.01.17,1,2076,2,18,25,3127374,208146733,06.03.17,605,53,06.03.17,222,07.10.14,0,0,881,844,139,83,2103,0,0,FALSE
3130869,12521025,1,intgr/pg_financial,C,07.10.14,18.06.15,175963,1,1,1,07.10.14,13.04.15,1,57,1,2,4,3130869,67368361,18.06.15,30,3,18.06.15,23,07.10.14,0,0,254,188,23,0,1253,0,0,FALSE
3137515,12386378,4,rigatoni/linguine-python,Python,07.10.14,04.12.15,110187,1,1,1,14.10.14,16.01.16,0,1302,3,14,2,3137515,94911648,04.12.15,205,13,03.05.16,133,14.10.14,0,1,416,459,117,16,1253,1,151,TRUE
3149859,11690496,3,ZoetropeLabs/zoetrope-jquery,JavaScript,31.08.14,10.03.15,123021,1,1,1,21.10.14,16.12.14,1,10,1,26,1,3149859,53789190,10.03.15,236,4,04.03.15,121,21.10.14,0,0,140,56,108,13,1290,0,-6,FALSE
3152672,12498669,7,Opifer/MediaBundle,PHP,10.10.14,23.02.16,87158,1,1,1,14.01.16,14.01.16,1,631,1,1,3,3152672,111195732,23.02.16,166,2,22.02.16,136,10.10.14,0,0,501,0,102,34,1250,0,-1,FALSE
3154278,12568759,12,dhoer/chef-chrome,Ruby,10.10.14,12.04.17,68400,1,1,1,10.10.14,01.10.16,1,1386,1,16,5,3154278,221161791,12.04.17,136,5,09.01.17,144,10.10.14,0,0,915,722,138,6,1250,0,-93,FALSE
3154860,13008628,8,hybridgroup/cylon-sphero-ble,JavaScript,10.10.14,05.10.16,82288,1,1,1,30.12.14,12.01.16,1,468,2,10,5,3154860,165177082,05.10.16,75,6,05.10.16,68,23.12.14,0,0,652,378,65,3,1250,0,0,FALSE
3173779,12600116,1,treehouselabs/entity-merger,PHP,13.10.14,22.07.15,176166,1,1,1,13.10.14,13.10.14,1,177,1,2,4,3173779,72075359,22.07.15,22,3,22.07.15,23,13.10.14,0,0,282,0,13,10,1247,0,0,FALSE
3179934,12605603,57,GavinJoyce/ember-component-inbound-actions,JavaScript,13.10.14,03.03.17,30858,1,1,1,13.10.14,02.11.16,1,480,2,5,5,3179934,207498345,03.03.17,44,6,03.03.17,101,27.10.14,0,0,858,751,57,44,1247,0,0,FALSE
3180108,12624179,5,badboy/lzf-rs,C,14.10.14,05.02.17,101861,1,1,1,14.10.14,29.10.16,1,774,2,15,3,3180108,198577508,05.02.17,94,2,05.02.17,97,14.10.14,0,0,845,746,81,16,1246,0,0,FALSE
3194763,11485917,5,Maslosoft/Mangan,PHP,24.12.10,10.04.17,100265,1,1,1,17.10.14,19.01.17,1,1858,1,47,6,3194763,220630255,10.04.17,1267,22,05.04.17,562,17.10.14,0,0,906,825,562,0,2636,0,-5,FALSE
3202499,12688347,128,mharris717/ember-drag-drop,JavaScript,17.10.14,14.04.17,18708,1,1,1,17.10.14,29.03.17,1,1379,4,14,6,3202499,222209862,14.04.17,208,26,29.03.17,211,17.10.14,0,0,910,894,151,60,1243,0,-16,FALSE
3218313,141490,6,b4n/geany,C,08.11.11,04.05.16,93773,1,1,1,20.10.14,18.02.16,0,707,1,3,4,3218313,127855267,04.05.16,9788,139,06.09.16,42,20.10.14,0,1,562,486,42,0,2317,1,125,TRUE
3221042,12733249,15,johnotander/ember-cli-material-design-icons,JavaScript,20.10.14,17.02.16,61529,1,1,1,19.10.14,10.12.15,1,743,2,3,2,3221042,109968555,17.02.16,53,4,10.12.15,59,24.10.14,0,0,481,417,42,17,1240,0,-69,FALSE
3238420,12852629,4,AOEpeople/languagevisibility,PHP,23.10.14,21.06.16,110402,1,1,1,16.10.13,17.03.16,1,2965,4,13,11,3238420,139189992,21.06.16,316,17,21.06.16,131,27.10.14,0,0,603,883,102,29,1237,0,0,FALSE
3245690,11444879,3,brennon/eim,JavaScript,17.08.14,14.10.15,122852,1,1,1,01.08.14,02.10.15,1,210,1,12,1,3245690,85431157,14.10.15,613,2,15.10.15,243,24.10.14,0,0,355,427,243,0,1304,0,1,FALSE
3248139,12938509,2,Vauxoo/odoo-panama,Python,24.10.14,23.11.16,143420,1,1,1,01.11.14,18.12.15,1,726,6,15,2,3248139,178390936,23.11.16,147,23,23.11.16,241,01.11.14,0,0,753,412,47,194,1236,0,0,FALSE
3248874,13004910,26,10up/curator,PHP,16.10.14,25.02.16,46932,1,1,1,24.10.14,31.12.14,1,556,1,15,4,3248874,111816138,25.02.16,139,5,05.02.16,95,24.10.14,0,0,489,68,77,18,1244,0,-20,FALSE
3251116,12874962,4,octoblu/gateblu-ui-build,Shell,25.10.14,24.03.15,110420,1,1,1,16.01.15,27.01.15,1,628,2,16,1,3251116,55713116,24.03.15,41,6,24.03.15,33,17.01.15,0,0,66,11,33,0,1235,0,0,FALSE
